Message_Body,Label,Sub_Category
"Disbursement Received.

Amount: Tk 486.89

TxnID: 41SASCEB

Balance: Tk 12641.57

Thank you",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01354382844।,Spam,Phishing
Notification Template for S 02 Special Govt Disbursement,Ham,Real_Nagad
"M2B Transfer Successful. 

Amount: Tk 23177.04

Fee: Tk 36.24

DSO: 01658232971

TxnID: 3P15AHDB

Balance: Tk 47903.23

27/12/2025 01:15",Ham,Real_Nagad
"Deposit to VISA Debit Card via Uddokta is successful.

Card: **** **** **** 6183

Amount: Tk. 43126.58

Fee: Tk. 5.41

TxnID: CL9LCQH1

23/10/2025 05:31",Ham,Real_Nagad
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01730207050,Spam,Phishing
অভিনন্দন! নগদ লটারিতে আপনি 29309.4 টাকা জিতেছেন। এখনই কল করুন: 01436763240।,Spam,Lottery
"Your PIN setup has been successful and Virtual Card number is 4030311364291351. Do not share your PIN with others. For more information, please call 16167.",Ham,Real_Nagad
"System Transaction of Tk 48667.32 is reversed. Balance Tk 73805.59. TrxID CJB0PNWB at 31/03/2025 10:06

Mobile: 01841651462",Ham,Real_Nagad
Nagad special reward: 4715.77 tk apnar jonno ready! Claim korte: 01647915484.,Spam,Lottery
"DMO redeem successful.

Tk 7740.86

Mob: 01827444411

TxnID: V0EC14M2

Com: Tk 14.09

Bal: Tk 404.71

07/01/2026 09:53",Ham,Real_Nagad
"Payment Received.

Amount: Tk 12866.7

Customer: 01829838408

TxnID: GS8G8TAC

Balance: Tk 53692.74

01/02/2026 06:55",Ham,Real_Nagad
আপনার নগদ থেকে 36991.62 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01665445544।,Spam,Fake_Refund
Nagad offer: Send 43.01 BDT to 01983735978 and get 45546.39 BDT instantly!,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01518891112.,Spam,Phishing
Apnar Nagad e 21591.03 taka cashback pending. Claim: http://mfs-reward.com/nagad,Spam,Phishing
Nagad offer: Send 41.78 BDT to 01981236015 and get 28426.59 BDT instantly!,Spam,Phishing
Nagad Lottery Winner! Your prize: 13922.01 BDT. Claim at http://nagad-lottery.support-nagad.com,Spam,Lottery
"M2M Transfer successful.

Tk 4901.11

Fee: Tk 36.53

Receiver: 01731659557

TxnID: 1UYZPD2T

Balance: Tk 40474.48

03/12/2025 05:34",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 20661.62

Receiver: 01643014903

TrxID: 6P3FRB7E

Bal: Tk 19007.45

27/03/2026 15:59",Ham,Real_Nagad
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01849755777।,Spam,Phishing
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01462420128.,Spam,Phishing
আপনার নগদ ওয়ালেটে 33245.74 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01343201488।,Spam,Phishing
"Deposit to VISA Debit Card via Uddokta is successful.

Card: **** **** **** 2442

Amount: Tk. 6513.83

Fee: Tk. 13.01

TxnID: PPRAT086

23/01/2026 16:12",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01692891816.,Spam,Phishing
Nagad helpdesk: 39627.15 BDT refund pending. Send OTP to agent 01853091803 to release.,Spam,Phishing
"Donation sent.

To: Shohoz

Amount: Tk 23073.76

TxnID: QQ5L2XOI

Balance: Tk 31752.69

04/10/2025 01:42",Ham,Real_Nagad
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01915004679,Spam,Phishing
"Dear Fatema Khatun,

Your account 01441086987 is blocked for all OUT activities. Such as : Cash Out etc.",Ham,Real_Nagad
"Zakat Received.

From: 01381086495.

Amount: Tk 339.98

TxnID: 8X8L008U

Balance: Tk 17067.08

25/01/2025 20:18",Ham,Real_Nagad
Nagad offer: Send 17.02 BDT to 01837423700 and get 45754.88 BDT instantly!,Spam,Phishing
Nagad refund of 2891.17 BDT is waiting for you. Confirm PIN with agent: 01914154345.,Spam,Fake_Refund
WARNING: Nagad detected 27221.39 BDT unauthorized transaction. Cancel: call 01306312527.,Spam,Phishing
"M2M Transfer successful.

Tk 864.31

Fee: Tk 7.62

Receiver: 01509237989

TxnID: SUUDQFJ6

Balance: Tk 20138.58

12/05/2025 09:05",Ham,Real_Nagad
"Disbursement Received.

Reference: Stipend May

Amount: Tk 17095.76

TxnID: DMMMXIXV

Balance: Tk 72849.04",Ham,Real_Nagad
You have received Cash Out Fee Cash Back for Square Pharma Disbursement.,Ham,Real_Nagad
Transaction of Tk 13243.04 from 01301028370 is reversed. Balance Tk 60704.68. TrxID B4XGMPW5 at 17/02/2025 11:52,Ham,Real_Nagad
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 18951.26 টাকা জিতেছেন। পেতে: http://nagad-verify-now.com,Spam,Phishing
Apnar Nagad theke 26053.2 tk suspicious transaction. Cancel korte OTP: 01901300764,Spam,Phishing
Nagad helpdesk: 34294.92 BDT refund pending. Send OTP to agent 01540588814 to release.,Spam,Phishing
"Bill Payment to DESCO Electricity is successful.

Amount: Tk 42411.09

Fee : 28.03

TxnId: I07140K3

13/04/2026 05:01",Ham,Real_Nagad
"Ussd Balance Inquiry.

Fee Tk 45.38.

Balance Tk 47030.43.

TrxID 7S7O4YC3 at 14/09/2025 04:46",Ham,Real_Nagad
"Disbursement Received.

Reference: Stipend May

Amount: Tk 3869.3

TxnID: CASBUOV6

Balance: Tk 44217.2",Ham,Real_Nagad
URGENT Nagad notice: KYC expired. Update now at http://helpdesk-nagad.net,Spam,Phishing
"Add Money Successful.

From: AMEX-Eastern Bank PLC 

Amount: Tk 34219.21

Mobile: 01492102164

TxnID: MQFXEN9N

23/09/2025 21:17",Ham,Real_Nagad
You sent 432.32 BDT to 01617048571 via Nagad. Call 01617048571 if this was a mistake.,Spam,Fake_Transaction
You are selected for Nagad Eid prize of 5005.48 BDT. Call 01468004911 within 1 hour.,Spam,Lottery
Nagad lucky winner apni! 11160.47 tk nite WhatsApp korun: 01611759566.,Spam,Phishing
"Cash Out successful. 

Tk 5655.95

Uddokta: 01902057913

TxnID: R5LL1D9S

Fee:49.64

 Bal: 16573.93

19/01/2025 14:24",Ham,Real_Nagad
"Disbursement Received.

Ref: 01674379457

Amount: Tk 33367.86

TrnxID: 7CDABBAJ

Balance:TK 200.76

16/08/2025 12:46",Ham,Real_Nagad
Nagad detected login from unknown device. Secure your account: 01470373870.,Spam,Phishing
"Add Money Successful.

From: Mastercard

Amount: Tk 42495.69

Mobile: 01560094208

TxnID: PO5CB41S

Balance: Tk 6189.53

09/12/2025 06:52",Ham,Real_Nagad
Nagad offer: Send 43.01 BDT to 01983735978 and get 45546.39 BDT instantly!,Spam,Phishing
Nagad account verify na korle block hobe. Ekhoni call korun: 01654463701.,Spam,Phishing
জরুরি: নগদ থেকে 35757.68 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01985179798।,Spam,Phishing
Nagad refund of 28142.05 BDT is waiting for you. Confirm PIN with agent: 01787468399.,Spam,Fake_Refund
"As Nagad A/C wasn't registered within time frame, Send Money is reversed to 01666199355.

Amount: Tk 24655.44

TxnID: TIDZS13H",Ham,Real_Nagad
"Bill Payment to BTCL Broadband is successful.

Amount: Tk 8573.18

Passport No: 60284858

Fee:5.59

Commision : 7.58

TxnId: RSDUHH03

09/04/2025 08:57",Ham,Real_Nagad
You have received refund of tk20977.85 Trxn ID ESBDA7XF from Daraz Bangladesh for your payment made on 17/12/2025 22:50 of tk 16778.24 Trxn ID E02TOXOU.,Ham,Real_Nagad
"Bill Payment to BTCL Broadband is successful.

Amount: Tk 16886.91

User ID: 75723137

Fee:29.26

TxnId: TWCW75VI

20/04/2026 10:58",Ham,Real_Nagad
Your authorization for Chaldal has been cancelled at 01768637663.,Ham,Real_Nagad
Nagad account verify na korle block hobe. Ekhoni call korun: 01749597990.,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01870325504.,Spam,Phishing
This is a test transaction notification template,Ham,Real_Nagad
"Sorry, your NAGAD account opening form has been rejected.

Please re-submit new form to nearest Uddokta point.

For more information, please call 16167.",Ham,Real_Nagad
"Disbursement Received.

Reference: Stipend May

Amount: Tk 3536.95

TxnID: GRLXYFU3

Balance: Tk 76700.98",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01841357718.,Spam,Phishing
"DPS Cash Out Fee received.

Received Amt: Tk

48211.15

DPS A/C: DPS154982

TxnId: 3YPS4SYB

20/04/2025 03:29",Ham,Real_Nagad
Nagad special reward: 46130.32 tk apnar jonno ready! Claim korte: 01970166878.,Spam,Lottery
"Congrats! You've received Cash-Back 193.52 Tk for Cash Out of 14865.91 Tk.

19/03/2025 12:13

For Details Call 16167",Ham,Real_Nagad
You have authorized Chaldal for payment at 07/11/2025 07:47.,Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01923576332 immediately to restore.,Spam,Phishing
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01765473754,Spam,Phishing
Cash Out of 2851.32 BDT from your Nagad account. TrxID X9WX1VAD. Not you? Call 01907127195.,Spam,Fake_Transaction
"NEVER share your OTP or PIN with anyone. Nagad will never ask for these.

Your OTP for Nagad ECOM payment is 591075.

Validity: 2 minutes.

Helpline: 16167",Ham,Real_Nagad
This is a Test SMS for Transections from QA.,Ham,Real_Nagad
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01308002982।,Spam,Phishing
You sent 28528.21 BDT to 01628546862 via Nagad. Call 01628546862 if this was a mistake.,Spam,Fake_Transaction
Nagad: Payment of 36495.18 BDT to 01879346257 successful. Not you? Call 01879346257.,Spam,Fake_Transaction
Congratulations! You won 39148.68 BDT in Nagad Lucky Draw! Call 01445324927 to claim.,Spam,Lottery
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01968071480।,Spam,Phishing
Nagad Lottery Winner! Your prize: 307.15 BDT. Claim at http://nagad-lottery.secure-bd.com,Spam,Lottery
WARNING: Nagad detected 30769.12 BDT unauthorized transaction. Cancel: call 01946926016.,Spam,Phishing
Nagad helpdesk: 19312.86 BDT refund pending. Send OTP to agent 01677816958 to release.,Spam,Phishing
"EMI paid successfully.

DPS A/C: DPS344703

EMI: Tk 1505.98

TxnId: EDD070EN

DPS Balance: Tk

42813.19

04/05/2026 12:36",Ham,Real_Nagad
Nagad refund of 41689.66 BDT is waiting for you. Confirm PIN with agent: 01438079924.,Spam,Fake_Refund
"Dear user, you have a PENDING refund of 27246.31 BDT from Nagad. Call 01678072679 to receive.",Spam,Fake_Refund
"কৃষি তথ্য সার্ভিস সম্মানী ভাতা বাবদ আপনার হিসাবে 45259.92 টাকা জমা হয়েছে।.

test",Ham,Real_Nagad
"DMO creation successful.

Tk 29792.84

Sender: 01986758587

Receiver: 01647827424

TxnID: ZIM6CFNF

Com: Tk 11.48

Bal: Tk 33306.46

19/06/2025 17:29",Ham,Real_Nagad
You PIN has been RESET successfully. Please dial *167# to SET a new 4 Digit PIN.,Ham,Real_Nagad
"কৃষি তথ্য সার্ভিস সম্মানী ভাতা বাবদ আপনার হিসাবে 44235.03 টাকা জমা হয়েছে।.

test",Ham,Real_Nagad
Nagad diche 27518.91 tk Eid gift! Pote verify korun: http://nagad-bkashbd.net.,Spam,Phishing
Nagad Security: Unusual activity detected. Share OTP with agent 01531142298 now.,Spam,Phishing
"Bill Payment to DESCO Electricity is successful.

Amount: Tk 34277.93

Fee:29.06

TxnId: RGYBXKPM

Roll Number:944264

Name:Fatema

Date: 23/01/2025 03:47",Ham,Real_Nagad
Cash Out of 2851.32 BDT from your Nagad account. TrxID X9WX1VAD. Not you? Call 01907127195.,Spam,Fake_Transaction
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01684349123।,Spam,Phishing
"Recharge to Titas Gas is successful.

Amount: Tk 21816.98

Fee :4.95

Meter No:75937784

TxnId: 1F4X2BFI

19/01/2025 15:16",Ham,Real_Nagad
সরকারের বিতরণ করা টাকা আপনার নগদ অ্যাকাউন্ট এ জমা হয়েছে।,Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01701621567 immediately to restore.,Spam,Phishing
You sent 432.32 BDT to 01617048571 via Nagad. Call 01617048571 if this was a mistake.,Spam,Fake_Transaction
"Add Money from Bank is Successful.

From: BRAC Bank

A/C: AC33392072

Amount: Tk 17023.88

TxnID: TGA46AYN

Balance: Tk 63035.64

26/02/2025 10:59",Ham,Real_Nagad
Welcome to the Nagad family.You will get a confirmation sms within 72 hours.,Ham,Real_Nagad
"KYC Commission Received for Customer Registration.

Amount: Tk 37350.36

TrxID: 24KWK585

Bal: Tk 51905.66

06/05/2026 00:35",Ham,Real_Nagad
"Transaction Adjustment

Amount Realized: Tk 22698.94

Txn ID: SQCQ30O3

Ref Txn ID: 0UBMC97C

Balance: Tk 74715.29

17/01/2025 09:26

Remarks: Government Allowance

For details, please contact 16167.",Ham,Real_Nagad
You sent 104.78 BDT to 01340087216 via Nagad. Call 01340087216 if this was a mistake.,Spam,Fake_Transaction
Nagad: Payment of 25616.65 BDT to 01496408857 successful. Not you? Call 01496408857.,Spam,Fake_Transaction
"Shadhin Payment Received.

Amount: Tk 41539.54

Sender: 01915494811

TxnID: VLKDNON4

Balance: Tk 45717.17

11/01/2025 00:59",Ham,Real_Nagad
"Dear user, you have a PENDING refund of 26896.68 BDT from Nagad. Call 01809423075 to receive.",Spam,Fake_Refund
"Disbursement Received.

Reference: Salary April 2026

Amount: Tk 291.35

TxnID: IH0P4E05

Balance: Tk 37135.3",Ham,Real_Nagad
Nagad: 29411.98 tk refund pending apnar account e. Receive korte OTP deen: 01943010885.,Spam,Fake_Refund
Nagad refund of 2891.17 BDT is waiting for you. Confirm PIN with agent: 01914154345.,Spam,Fake_Refund
Apni 18058.13 tk disbursement er jonno select hoyechen. Verify: http://mfs-reward-nagad.net,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://secure-bd-nagad.net,Spam,Phishing
"B2B Received. 

Amount: Tk 11436.21

Sender: 01381249745

TrxID: PWCKH3V1

Bal: Tk 58036.71

03/07/2025 21:48",Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-secure-bd.com,Spam,Phishing
আপনার নগদ থেকে 21822.14 টাকা 01490061941 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01490061941।,Spam,Fake_Transaction
"Your PIN setup has been successful and Virtual Card number is 3462131847157010. Do not share your PIN with others. For more information, please call 16167.",Ham,Real_Nagad
Apnar Nagad e 18199.76 taka cashback pending. Claim: http://helpdesk.com/nagad,Spam,Phishing
"Shadhin Payment Received.

Amount: Tk 4558.0

Sender: 01972814386

TxnID: 2JC2R07L

Balance: Tk 33904.81

16/04/2026 03:52",Ham,Real_Nagad
"Bill Payment-Utility of Tk 21299.02 with fee Tk 14.15 to 01551533435 is successful.

Biller: GP Internet

TxnId: CVHFWJFP.

Date: 15/08/2025 15:44.",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 25477.77

Receiver: 01593005171

TrxID: BTWTW4IX

Bal: Tk 12607.87

10/05/2025 02:17",Ham,Real_Nagad
"Disbursement Received.

Reference: Bonus

Amount: Tk 22155.68

TxnID: BGX25FPL

Balance: Tk 31248.62",Ham,Real_Nagad
You are selected for Nagad Eid prize of 30682.56 BDT. Call 01475992444 within 1 hour.,Spam,Lottery
Nagad account verify na korle block hobe. Ekhoni call korun: 01867802941.,Spam,Phishing
"Dear Rahim, <br/><br/>Registration successful.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user9682</b><br/> Password: <b>01427597734</b><br/><br/>Thank you.",Ham,Real_Nagad
"সেন্ড মানি সফল হয়েছে।

এমাউন্ট : টাকা 10968.76

রিসিভার: 01685935104

রেফারেন্স: Family Support

ট্রানসাকশান আইডি: IBSMQPNR

ফি: টাকা 14.38

ব্যালেন্স: টাকা 2172.51

15/08/2025 07:16",Ham,Real_Nagad
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01730207050,Spam,Phishing
Nagad lucky winner apni! 23933.22 tk nite WhatsApp korun: 01605030615.,Spam,Phishing
"Never Share Any Code.

Device registration request.

Username:01928711439

Expiry time:18:42

OTP/Code: 934197

UID: a57fafaa7f795603b0dcf6fc6fe3b2dc",Ham,Real_Nagad
"Zakat Received.

From: 01863031432.

Amount: Tk 30037.02

TxnID: DPNGWDS9

Balance: Tk 54179.91

28/11/2025 21:45",Ham,Real_Nagad
"Top Up Reward of Tk 62.34 on Cash In of Tk 48497.68.

 Reciever: 01648056154.

 07/05/2025 08:56",Ham,Real_Nagad
Nagad Security: Unusual activity detected. Share OTP with agent 01783508669 now.,Spam,Phishing
"EMI Payment to DESCO Electricity is successful.

Amount: Tk 17025.09

Member Name/Code: 16124158

Fee:9.26

Commision : 21.08

TxnId: UFHW8WLV

11/01/2025 23:01",Ham,Real_Nagad
